LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BRA,UNEMP,TOT,PC_LF,Q,2013-Q2,5.614351,
BRA,UNEMP,TOT,PC_LF,Q,2013-Q3,5.37225,
BRA,UNEMP,TOT,PC_LF,Q,2013-Q4,5.111295,
BRA,UNEMP,TOT,PC_LF,Q,2014-Q1,4.89821,
BRA,UNEMP,TOT,PC_LF,Q,2014-Q2,4.654611,
BRA,UNEMP,TOT,PC_LF,Q,2014-Q3,4.860005,
BRA,UNEMP,TOT,PC_LF,Q,2014-Q4,5.008293,
BRA,UNEMP,TOT,PC_LF,Q,2015-Q1,5.672518,
BRA,UNEMP,TOT,PC_LF,Q,2015-Q2,6.399823,
BRA,UNEMP,TOT,PC_LF,Q,2015-Q3,7.427279,
CHL,UNEMP,MEN,PC_LF,Q,1986-Q1,12.58708,
CHL,UNEMP,MEN,PC_LF,Q,1986-Q2,10.94845,
CHL,UNEMP,MEN,PC_LF,Q,1986-Q3,10.01863,
CHL,UNEMP,MEN,PC_LF,Q,1986-Q4,10.01445,
CHL,UNEMP,MEN,PC_LF,Q,1987-Q1,9.68767,
CHL,UNEMP,MEN,PC_LF,Q,1987-Q2,9.726374,
CHL,UNEMP,MEN,PC_LF,Q,1987-Q3,9.539053,
CHL,UNEMP,MEN,PC_LF,Q,1987-Q4,8.956729,
CHL,UNEMP,MEN,PC_LF,Q,1988-Q1,8.944317,
CHL,UNEMP,MEN,PC_LF,Q,1988-Q2,8.612922,
CHL,UNEMP,MEN,PC_LF,Q,1988-Q3,7.868074,
CHL,UNEMP,MEN,PC_LF,Q,1988-Q4,7.140158,
CHL,UNEMP,MEN,PC_LF,Q,1989-Q1,7.026162,
CHL,UNEMP,MEN,PC_LF,Q,1989-Q2,6.973276,
CHL,UNEMP,MEN,PC_LF,Q,1989-Q3,6.525705,
CHL,UNEMP,MEN,PC_LF,Q,1989-Q4,6.641025,
CHL,UNEMP,MEN,PC_LF,Q,1990-Q1,6.463914,
CHL,UNEMP,MEN,PC_LF,Q,1990-Q2,7.011182,
CHL,UNEMP,MEN,PC_LF,Q,1990-Q3,7.06986,
CHL,UNEMP,MEN,PC_LF,Q,1990-Q4,7.27148,
CHL,UNEMP,MEN,PC_LF,Q,1991-Q1,7.419906,
CHL,UNEMP,MEN,PC_LF,Q,1991-Q2,7.286513,
CHL,UNEMP,MEN,PC_LF,Q,1991-Q3,7.605915,
CHL,UNEMP,MEN,PC_LF,Q,1991-Q4,6.655322,
CHL,UNEMP,MEN,PC_LF,Q,1992-Q1,6.228954,
CHL,UNEMP,MEN,PC_LF,Q,1992-Q2,5.533291,
CHL,UNEMP,MEN,PC_LF,Q,1992-Q3,5.428495,
CHL,UNEMP,MEN,PC_LF,Q,1992-Q4,5.401234,
CHL,UNEMP,MEN,PC_LF,Q,1993-Q1,5.348574,
CHL,UNEMP,MEN,PC_LF,Q,1993-Q2,5.211702,
CHL,UNEMP,MEN,PC_LF,Q,1993-Q3,5.282228,
CHL,UNEMP,MEN,PC_LF,Q,1993-Q4,5.766692,
CHL,UNEMP,MEN,PC_LF,Q,1994-Q1,5.940617,
CHL,UNEMP,MEN,PC_LF,Q,1994-Q2,6.515424,
CHL,UNEMP,MEN,PC_LF,Q,1994-Q3,7.119474,
CHL,UNEMP,MEN,PC_LF,Q,1994-Q4,7.143952,
CHL,UNEMP,MEN,PC_LF,Q,1995-Q1,6.685139,
CHL,UNEMP,MEN,PC_LF,Q,1995-Q2,6.383715,
CHL,UNEMP,MEN,PC_LF,Q,1995-Q3,6.08158,
CHL,UNEMP,MEN,PC_LF,Q,1995-Q4,5.988125,
CHL,UNEMP,MEN,PC_LF,Q,1996-Q1,5.954899,
CHL,UNEMP,MEN,PC_LF,Q,1996-Q2,5.515553,
CHL,UNEMP,MEN,PC_LF,Q,1996-Q3,5.680191,
CHL,UNEMP,MEN,PC_LF,Q,1996-Q4,5.235325,
CHL,UNEMP,MEN,PC_LF,Q,1997-Q1,5.370872,
CHL,UNEMP,MEN,PC_LF,Q,1997-Q2,5.580951,
CHL,UNEMP,MEN,PC_LF,Q,1997-Q3,5.348483,
CHL,UNEMP,MEN,PC_LF,Q,1997-Q4,5.189649,
CHL,UNEMP,MEN,PC_LF,Q,1998-Q1,4.864307,
CHL,UNEMP,MEN,PC_LF,Q,1998-Q2,5.060992,
CHL,UNEMP,MEN,PC_LF,Q,1998-Q3,5.617994,
CHL,UNEMP,MEN,PC_LF,Q,1998-Q4,7.763498,
CHL,UNEMP,MEN,PC_LF,Q,1999-Q1,8.846384,
CHL,UNEMP,MEN,PC_LF,Q,1999-Q2,10.25768,
CHL,UNEMP,MEN,PC_LF,Q,1999-Q3,10.53914,
CHL,UNEMP,MEN,PC_LF,Q,1999-Q4,9.522762,
CHL,UNEMP,MEN,PC_LF,Q,2000-Q1,8.468159,
CHL,UNEMP,MEN,PC_LF,Q,2000-Q2,9.196432,
CHL,UNEMP,MEN,PC_LF,Q,2000-Q3,10.19254,
CHL,UNEMP,MEN,PC_LF,Q,2000-Q4,9.469199,
CHL,UNEMP,MEN,PC_LF,Q,2001-Q1,9.79004,
CHL,UNEMP,MEN,PC_LF,Q,2001-Q2,9.805562,
CHL,UNEMP,MEN,PC_LF,Q,2001-Q3,9.979606,
CHL,UNEMP,MEN,PC_LF,Q,2001-Q4,9.347097,
CHL,UNEMP,MEN,PC_LF,Q,2002-Q1,9.814374,
CHL,UNEMP,MEN,PC_LF,Q,2002-Q2,9.626676,
CHL,UNEMP,MEN,PC_LF,Q,2002-Q3,9.818343,
CHL,UNEMP,MEN,PC_LF,Q,2002-Q4,9.286505,
CHL,UNEMP,MEN,PC_LF,Q,2003-Q1,9.182065,
CHL,UNEMP,MEN,PC_LF,Q,2003-Q2,9.064508,
CHL,UNEMP,MEN,PC_LF,Q,2003-Q3,9.292224,
CHL,UNEMP,MEN,PC_LF,Q,2003-Q4,8.992095,
CHL,UNEMP,MEN,PC_LF,Q,2004-Q1,9.133622,
CHL,UNEMP,MEN,PC_LF,Q,2004-Q2,9.772719,
CHL,UNEMP,MEN,PC_LF,Q,2004-Q3,9.68215,
CHL,UNEMP,MEN,PC_LF,Q,2004-Q4,8.856812,
CHL,UNEMP,MEN,PC_LF,Q,2005-Q1,8.572369,
CHL,UNEMP,MEN,PC_LF,Q,2005-Q2,8.865085,
CHL,UNEMP,MEN,PC_LF,Q,2005-Q3,8.544204,
CHL,UNEMP,MEN,PC_LF,Q,2005-Q4,7.919269,
CHL,UNEMP,MEN,PC_LF,Q,2006-Q1,7.573389,
CHL,UNEMP,MEN,PC_LF,Q,2006-Q2,7.330699,
CHL,UNEMP,MEN,PC_LF,Q,2006-Q3,6.553966,
CHL,UNEMP,MEN,PC_LF,Q,2006-Q4,5.971845,
CHL,UNEMP,MEN,PC_LF,Q,2007-Q1,6.060714,
CHL,UNEMP,MEN,PC_LF,Q,2007-Q2,5.866206,
CHL,UNEMP,MEN,PC_LF,Q,2007-Q3,6.47535,
CHL,UNEMP,MEN,PC_LF,Q,2007-Q4,6.792451,
CHL,UNEMP,MEN,PC_LF,Q,2008-Q1,6.692548,
CHL,UNEMP,MEN,PC_LF,Q,2008-Q2,6.853912,
CHL,UNEMP,MEN,PC_LF,Q,2008-Q3,6.29283,
CHL,UNEMP,MEN,PC_LF,Q,2008-Q4,7.299259,
CHL,UNEMP,MEN,PC_LF,Q,2009-Q1,8.620471,
CHL,UNEMP,MEN,PC_LF,Q,2009-Q2,9.807798,
CHL,UNEMP,MEN,PC_LF,Q,2009-Q3,9.141853,
CHL,UNEMP,MEN,PC_LF,Q,2009-Q4,8.777689,
CHL,UNEMP,MEN,PC_LF,Q,2010-Q1,8.246399,
CHL,UNEMP,MEN,PC_LF,Q,2010-Q2,7.044766,
CHL,UNEMP,MEN,PC_LF,Q,2010-Q3,6.805726,
CHL,UNEMP,MEN,PC_LF,Q,2010-Q4,6.620211,
CHL,UNEMP,MEN,PC_LF,Q,2011-Q1,6.519844,
CHL,UNEMP,MEN,PC_LF,Q,2011-Q2,5.705023,
CHL,UNEMP,MEN,PC_LF,Q,2011-Q3,6.167686,
CHL,UNEMP,MEN,PC_LF,Q,2011-Q4,5.917467,
CHL,UNEMP,MEN,PC_LF,Q,2012-Q1,5.449409,
CHL,UNEMP,MEN,PC_LF,Q,2012-Q2,5.488156,
CHL,UNEMP,MEN,PC_LF,Q,2012-Q3,5.167095,
CHL,UNEMP,MEN,PC_LF,Q,2012-Q4,5.585649,
CHL,UNEMP,MEN,PC_LF,Q,2013-Q1,5.535608,
CHL,UNEMP,MEN,PC_LF,Q,2013-Q2,5.234456,
CHL,UNEMP,MEN,PC_LF,Q,2013-Q3,4.906124,
CHL,UNEMP,MEN,PC_LF,Q,2013-Q4,5.42302,
CHL,UNEMP,MEN,PC_LF,Q,2014-Q1,6.225511,
CHL,UNEMP,MEN,PC_LF,Q,2014-Q2,5.907724,
CHL,UNEMP,MEN,PC_LF,Q,2014-Q3,6.018982,
CHL,UNEMP,MEN,PC_LF,Q,2014-Q4,6.006529,
CHL,UNEMP,MEN,PC_LF,Q,2015-Q1,5.58328,
CHL,UNEMP,MEN,PC_LF,Q,2015-Q2,5.615021,
CHL,UNEMP,MEN,PC_LF,Q,2015-Q3,5.781556,
CHL,UNEMP,MEN,PC_LF,Q,2015-Q4,6.141184,
CHL,UNEMP,MEN,PC_LF,Q,2016-Q1,5.846454,
CHL,UNEMP,MEN,PC_LF,Q,2016-Q2,6.279472,
CHL,UNEMP,MEN,PC_LF,Q,2016-Q3,6.146679,
CHL,UNEMP,MEN,PC_LF,Q,2016-Q4,6.214339,
CHL,UNEMP,MEN,PC_LF,Q,2017-Q1,6.218665,
CHL,UNEMP,MEN,PC_LF,Q,2017-Q2,6.307183,
CHL,UNEMP,MEN,PC_LF,Q,2017-Q3,6.263558,
CHL,UNEMP,MEN,PC_LF,Q,2017-Q4,6.380618,
CHL,UNEMP,MEN,PC_LF,Q,2018-Q1,6.434426,
CHL,UNEMP,MEN,PC_LF,Q,2018-Q2,6.265729,
CHL,UNEMP,MEN,PC_LF,Q,2018-Q3,6.529309,
CHL,UNEMP,MEN,PC_LF,Q,2018-Q4,6.54073,
CHL,UNEMP,MEN,PC_LF,Q,2019-Q1,6.3664,
CHL,UNEMP,MEN,PC_LF,Q,2019-Q2,6.354164,
CHL,UNEMP,MEN,PC_LF,Q,2019-Q3,6.297814,
CHL,UNEMP,MEN,PC_LF,Q,2019-Q4,6.849644,
CHL,UNEMP,TOT,PC_LF,Q,1986-Q1,13.88292,
CHL,UNEMP,TOT,PC_LF,Q,1986-Q2,12.0121,
CHL,UNEMP,TOT,PC_LF,Q,1986-Q3,11.3028,
CHL,UNEMP,TOT,PC_LF,Q,1986-Q4,11.23459,
CHL,UNEMP,TOT,PC_LF,Q,1987-Q1,11.05963,
CHL,UNEMP,TOT,PC_LF,Q,1987-Q2,11.3975,
CHL,UNEMP,TOT,PC_LF,Q,1987-Q3,10.88425,
CHL,UNEMP,TOT,PC_LF,Q,1987-Q4,10.36544,
CHL,UNEMP,TOT,PC_LF,Q,1988-Q1,10.4643,
CHL,UNEMP,TOT,PC_LF,Q,1988-Q2,10.27753,
CHL,UNEMP,TOT,PC_LF,Q,1988-Q3,9.643168,
CHL,UNEMP,TOT,PC_LF,Q,1988-Q4,8.607873,
CHL,UNEMP,TOT,PC_LF,Q,1989-Q1,8.204657,
CHL,UNEMP,TOT,PC_LF,Q,1989-Q2,8.214415,
CHL,UNEMP,TOT,PC_LF,Q,1989-Q3,7.515859,
CHL,UNEMP,TOT,PC_LF,Q,1989-Q4,7.693484,
CHL,UNEMP,TOT,PC_LF,Q,1990-Q1,7.405907,
CHL,UNEMP,TOT,PC_LF,Q,1990-Q2,7.89268,
CHL,UNEMP,TOT,PC_LF,Q,1990-Q3,7.708794,
CHL,UNEMP,TOT,PC_LF,Q,1990-Q4,8.045104,
CHL,UNEMP,TOT,PC_LF,Q,1991-Q1,8.300463,
CHL,UNEMP,TOT,PC_LF,Q,1991-Q2,8.0306,
CHL,UNEMP,TOT,PC_LF,Q,1991-Q3,8.635423,
CHL,UNEMP,TOT,PC_LF,Q,1991-Q4,7.660274,
CHL,UNEMP,TOT,PC_LF,Q,1992-Q1,7.070624,
CHL,UNEMP,TOT,PC_LF,Q,1992-Q2,6.378037,
CHL,UNEMP,TOT,PC_LF,Q,1992-Q3,6.562686,
CHL,UNEMP,TOT,PC_LF,Q,1992-Q4,6.666953,
CHL,UNEMP,TOT,PC_LF,Q,1993-Q1,6.583918,
CHL,UNEMP,TOT,PC_LF,Q,1993-Q2,6.237165,
CHL,UNEMP,TOT,PC_LF,Q,1993-Q3,6.473971,
CHL,UNEMP,TOT,PC_LF,Q,1993-Q4,6.909545,
CHL,UNEMP,TOT,PC_LF,Q,1994-Q1,7.344615,
CHL,UNEMP,TOT,PC_LF,Q,1994-Q2,7.670323,
CHL,UNEMP,TOT,PC_LF,Q,1994-Q3,7.884825,
CHL,UNEMP,TOT,PC_LF,Q,1994-Q4,8.379564,
CHL,UNEMP,TOT,PC_LF,Q,1995-Q1,7.677344,
CHL,UNEMP,TOT,PC_LF,Q,1995-Q2,7.412238,
CHL,UNEMP,TOT,PC_LF,Q,1995-Q3,7.040924,
CHL,UNEMP,TOT,PC_LF,Q,1995-Q4,7.102818,
CHL,UNEMP,TOT,PC_LF,Q,1996-Q1,6.867896,
CHL,UNEMP,TOT,PC_LF,Q,1996-Q2,6.294052,
CHL,UNEMP,TOT,PC_LF,Q,1996-Q3,6.261394,
CHL,UNEMP,TOT,PC_LF,Q,1996-Q4,5.873793,
CHL,UNEMP,TOT,PC_LF,Q,1997-Q1,6.127812,
CHL,UNEMP,TOT,PC_LF,Q,1997-Q2,6.317031,
CHL,UNEMP,TOT,PC_LF,Q,1997-Q3,6.204242,
CHL,UNEMP,TOT,PC_LF,Q,1997-Q4,5.82356,
CHL,UNEMP,TOT,PC_LF,Q,1998-Q1,5.546345,
CHL,UNEMP,TOT,PC_LF,Q,1998-Q2,5.833953,
CHL,UNEMP,TOT,PC_LF,Q,1998-Q3,6.313156,
CHL,UNEMP,TOT,PC_LF,Q,1998-Q4,7.960505,
CHL,UNEMP,TOT,PC_LF,Q,1999-Q1,8.842464,
CHL,UNEMP,TOT,PC_LF,Q,1999-Q2,10.63611,
CHL,UNEMP,TOT,PC_LF,Q,1999-Q3,10.93326,
CHL,UNEMP,TOT,PC_LF,Q,1999-Q4,10.16947,
CHL,UNEMP,TOT,PC_LF,Q,2000-Q1,9.04165,
CHL,UNEMP,TOT,PC_LF,Q,2000-Q2,9.38966,
CHL,UNEMP,TOT,PC_LF,Q,2000-Q3,10.49456,
CHL,UNEMP,TOT,PC_LF,Q,2000-Q4,9.736002,
CHL,UNEMP,TOT,PC_LF,Q,2001-Q1,9.966402,
CHL,UNEMP,TOT,PC_LF,Q,2001-Q2,9.877192,
CHL,UNEMP,TOT,PC_LF,Q,2001-Q3,10.08088,
CHL,UNEMP,TOT,PC_LF,Q,2001-Q4,9.476506,
CHL,UNEMP,TOT,PC_LF,Q,2002-Q1,10.03164,
CHL,UNEMP,TOT,PC_LF,Q,2002-Q2,9.776876,
CHL,UNEMP,TOT,PC_LF,Q,2002-Q3,9.855994,
CHL,UNEMP,TOT,PC_LF,Q,2002-Q4,9.540668,
CHL,UNEMP,TOT,PC_LF,Q,2003-Q1,9.586768,
CHL,UNEMP,TOT,PC_LF,Q,2003-Q2,9.571523,
CHL,UNEMP,TOT,PC_LF,Q,2003-Q3,9.706356,
CHL,UNEMP,TOT,PC_LF,Q,2003-Q4,9.287615,
CHL,UNEMP,TOT,PC_LF,Q,2004-Q1,9.535391,
CHL,UNEMP,TOT,PC_LF,Q,2004-Q2,10.3708,
CHL,UNEMP,TOT,PC_LF,Q,2004-Q3,10.39165,
CHL,UNEMP,TOT,PC_LF,Q,2004-Q4,9.746029,
CHL,UNEMP,TOT,PC_LF,Q,2005-Q1,9.367978,
CHL,UNEMP,TOT,PC_LF,Q,2005-Q2,9.59004,
CHL,UNEMP,TOT,PC_LF,Q,2005-Q3,9.255723,
CHL,UNEMP,TOT,PC_LF,Q,2005-Q4,8.719951,
CHL,UNEMP,TOT,PC_LF,Q,2006-Q1,8.586641,
CHL,UNEMP,TOT,PC_LF,Q,2006-Q2,8.502542,
CHL,UNEMP,TOT,PC_LF,Q,2006-Q3,7.500924,
CHL,UNEMP,TOT,PC_LF,Q,2006-Q4,6.595211,
CHL,UNEMP,TOT,PC_LF,Q,2007-Q1,6.874155,
CHL,UNEMP,TOT,PC_LF,Q,2007-Q2,6.514458,
CHL,UNEMP,TOT,PC_LF,Q,2007-Q3,7.30478,
CHL,UNEMP,TOT,PC_LF,Q,2007-Q4,7.851968,
CHL,UNEMP,TOT,PC_LF,Q,2008-Q1,7.656828,
CHL,UNEMP,TOT,PC_LF,Q,2008-Q2,7.971574,
CHL,UNEMP,TOT,PC_LF,Q,2008-Q3,7.413392,
CHL,UNEMP,TOT,PC_LF,Q,2008-Q4,8.134183,
CHL,UNEMP,TOT,PC_LF,Q,2009-Q1,9.338944,
CHL,UNEMP,TOT,PC_LF,Q,2009-Q2,10.23818,
CHL,UNEMP,TOT,PC_LF,Q,2009-Q3,9.813972,
CHL,UNEMP,TOT,PC_LF,Q,2009-Q4,9.347213,
CHL,UNEMP,TOT,PC_LF,Q,2010-Q1,9.131085,
CHL,UNEMP,TOT,PC_LF,Q,2010-Q2,8.114058,
CHL,UNEMP,TOT,PC_LF,Q,2010-Q3,7.657543,
CHL,UNEMP,TOT,PC_LF,Q,2010-Q4,7.687663,
CHL,UNEMP,TOT,PC_LF,Q,2011-Q1,7.342138,
CHL,UNEMP,TOT,PC_LF,Q,2011-Q2,6.858807,
CHL,UNEMP,TOT,PC_LF,Q,2011-Q3,7.163904,
CHL,UNEMP,TOT,PC_LF,Q,2011-Q4,7.102502,
CHL,UNEMP,TOT,PC_LF,Q,2012-Q1,6.608519,
CHL,UNEMP,TOT,PC_LF,Q,2012-Q2,6.302086,
CHL,UNEMP,TOT,PC_LF,Q,2012-Q3,6.304234,
CHL,UNEMP,TOT,PC_LF,Q,2012-Q4,6.500352,
CHL,UNEMP,TOT,PC_LF,Q,2013-Q1,6.214819,
CHL,UNEMP,TOT,PC_LF,Q,2013-Q2,5.91163,
CHL,UNEMP,TOT,PC_LF,Q,2013-Q3,5.515738,
CHL,UNEMP,TOT,PC_LF,Q,2013-Q4,6.072544,
CHL,UNEMP,TOT,PC_LF,Q,2014-Q1,6.472787,
CHL,UNEMP,TOT,PC_LF,Q,2014-Q2,6.179551,
CHL,UNEMP,TOT,PC_LF,Q,2014-Q3,6.442097,
CHL,UNEMP,TOT,PC_LF,Q,2014-Q4,6.458405,
CHL,UNEMP,TOT,PC_LF,Q,2015-Q1,6.146448,
CHL,UNEMP,TOT,PC_LF,Q,2015-Q2,6.250707,
CHL,UNEMP,TOT,PC_LF,Q,2015-Q3,6.251524,
CHL,UNEMP,TOT,PC_LF,Q,2015-Q4,6.197152,
CHL,UNEMP,TOT,PC_LF,Q,2016-Q1,6.285944,
CHL,UNEMP,TOT,PC_LF,Q,2016-Q2,6.593443,
CHL,UNEMP,TOT,PC_LF,Q,2016-Q3,6.580175,
CHL,UNEMP,TOT,PC_LF,Q,2016-Q4,6.490777,
CHL,UNEMP,TOT,PC_LF,Q,2017-Q1,6.628903,
CHL,UNEMP,TOT,PC_LF,Q,2017-Q2,6.728221,
CHL,UNEMP,TOT,PC_LF,Q,2017-Q3,6.537035,
CHL,UNEMP,TOT,PC_LF,Q,2017-Q4,6.78704,
CHL,UNEMP,TOT,PC_LF,Q,2018-Q1,6.913089,
CHL,UNEMP,TOT,PC_LF,Q,2018-Q2,6.863238,
CHL,UNEMP,TOT,PC_LF,Q,2018-Q3,6.918801,
CHL,UNEMP,TOT,PC_LF,Q,2018-Q4,7.169614,
CHL,UNEMP,TOT,PC_LF,Q,2019-Q1,6.859424,
CHL,UNEMP,TOT,PC_LF,Q,2019-Q2,6.82278,
CHL,UNEMP,TOT,PC_LF,Q,2019-Q3,6.90093,
CHL,UNEMP,TOT,PC_LF,Q,2019-Q4,7.429758,
CHL,UNEMP,WOMEN,PC_LF,Q,1986-Q1,17.04403,
CHL,UNEMP,WOMEN,PC_LF,Q,1986-Q2,14.60057,
CHL,UNEMP,WOMEN,PC_LF,Q,1986-Q3,14.43163,
CHL,UNEMP,WOMEN,PC_LF,Q,1986-Q4,14.18624,
CHL,UNEMP,WOMEN,PC_LF,Q,1987-Q1,14.37735,
CHL,UNEMP,WOMEN,PC_LF,Q,1987-Q2,15.3421,
CHL,UNEMP,WOMEN,PC_LF,Q,1987-Q3,14.12848,
CHL,UNEMP,WOMEN,PC_LF,Q,1987-Q4,13.77689,
CHL,UNEMP,WOMEN,PC_LF,Q,1988-Q1,14.08632,
CHL,UNEMP,WOMEN,PC_LF,Q,1988-Q2,14.20855,
CHL,UNEMP,WOMEN,PC_LF,Q,1988-Q3,13.82275,
CHL,UNEMP,WOMEN,PC_LF,Q,1988-Q4,12.04259,
CHL,UNEMP,WOMEN,PC_LF,Q,1989-Q1,11.02692,
CHL,UNEMP,WOMEN,PC_LF,Q,1989-Q2,11.13882,
CHL,UNEMP,WOMEN,PC_LF,Q,1989-Q3,9.865073,
CHL,UNEMP,WOMEN,PC_LF,Q,1989-Q4,10.1644,
CHL,UNEMP,WOMEN,PC_LF,Q,1990-Q1,9.615022,
CHL,UNEMP,WOMEN,PC_LF,Q,1990-Q2,9.932206,
CHL,UNEMP,WOMEN,PC_LF,Q,1990-Q3,9.212837,
CHL,UNEMP,WOMEN,PC_LF,Q,1990-Q4,9.837412,
CHL,UNEMP,WOMEN,PC_LF,Q,1991-Q1,10.35884,
CHL,UNEMP,WOMEN,PC_LF,Q,1991-Q2,9.815663,
CHL,UNEMP,WOMEN,PC_LF,Q,1991-Q3,11.02307,
CHL,UNEMP,WOMEN,PC_LF,Q,1991-Q4,10.0089,
CHL,UNEMP,WOMEN,PC_LF,Q,1992-Q1,8.993176,
CHL,UNEMP,WOMEN,PC_LF,Q,1992-Q2,8.325174,
CHL,UNEMP,WOMEN,PC_LF,Q,1992-Q3,9.124715,
CHL,UNEMP,WOMEN,PC_LF,Q,1992-Q4,9.451276,
CHL,UNEMP,WOMEN,PC_LF,Q,1993-Q1,9.259916,
CHL,UNEMP,WOMEN,PC_LF,Q,1993-Q2,8.511433,
CHL,UNEMP,WOMEN,PC_LF,Q,1993-Q3,8.995706,
CHL,UNEMP,WOMEN,PC_LF,Q,1993-Q4,9.370449,
CHL,UNEMP,WOMEN,PC_LF,Q,1994-Q1,10.36512,
CHL,UNEMP,WOMEN,PC_LF,Q,1994-Q2,10.1619,
CHL,UNEMP,WOMEN,PC_LF,Q,1994-Q3,9.567044,
CHL,UNEMP,WOMEN,PC_LF,Q,1994-Q4,11.01247,
CHL,UNEMP,WOMEN,PC_LF,Q,1995-Q1,9.809115,
CHL,UNEMP,WOMEN,PC_LF,Q,1995-Q2,9.638255,
CHL,UNEMP,WOMEN,PC_LF,Q,1995-Q3,9.1249,
CHL,UNEMP,WOMEN,PC_LF,Q,1995-Q4,9.498497,
CHL,UNEMP,WOMEN,PC_LF,Q,1996-Q1,8.798046,
CHL,UNEMP,WOMEN,PC_LF,Q,1996-Q2,7.947538,
CHL,UNEMP,WOMEN,PC_LF,Q,1996-Q3,7.509606,
CHL,UNEMP,WOMEN,PC_LF,Q,1996-Q4,7.235017,
CHL,UNEMP,WOMEN,PC_LF,Q,1997-Q1,7.74,
CHL,UNEMP,WOMEN,PC_LF,Q,1997-Q2,7.84846,
CHL,UNEMP,WOMEN,PC_LF,Q,1997-Q3,7.909571,
CHL,UNEMP,WOMEN,PC_LF,Q,1997-Q4,7.138593,
CHL,UNEMP,WOMEN,PC_LF,Q,1998-Q1,6.960839,
CHL,UNEMP,WOMEN,PC_LF,Q,1998-Q2,7.409065,
CHL,UNEMP,WOMEN,PC_LF,Q,1998-Q3,7.726213,
CHL,UNEMP,WOMEN,PC_LF,Q,1998-Q4,8.359529,
CHL,UNEMP,WOMEN,PC_LF,Q,1999-Q1,8.834465,
CHL,UNEMP,WOMEN,PC_LF,Q,1999-Q2,11.40459,
CHL,UNEMP,WOMEN,PC_LF,Q,1999-Q3,11.72077,
CHL,UNEMP,WOMEN,PC_LF,Q,1999-Q4,11.45174,
CHL,UNEMP,WOMEN,PC_LF,Q,2000-Q1,10.1836,
CHL,UNEMP,WOMEN,PC_LF,Q,2000-Q2,9.776731,
CHL,UNEMP,WOMEN,PC_LF,Q,2000-Q3,11.09737,
CHL,UNEMP,WOMEN,PC_LF,Q,2000-Q4,10.27476,
CHL,UNEMP,WOMEN,PC_LF,Q,2001-Q1,10.32712,
CHL,UNEMP,WOMEN,PC_LF,Q,2001-Q2,10.02307,
CHL,UNEMP,WOMEN,PC_LF,Q,2001-Q3,10.28529,
CHL,UNEMP,WOMEN,PC_LF,Q,2001-Q4,9.737681,
CHL,UNEMP,WOMEN,PC_LF,Q,2002-Q1,10.47057,
CHL,UNEMP,WOMEN,PC_LF,Q,2002-Q2,10.0825,
CHL,UNEMP,WOMEN,PC_LF,Q,2002-Q3,9.931863,
CHL,UNEMP,WOMEN,PC_LF,Q,2002-Q4,10.04842,
CHL,UNEMP,WOMEN,PC_LF,Q,2003-Q1,10.36816,
CHL,UNEMP,WOMEN,PC_LF,Q,2003-Q2,10.54732,
CHL,UNEMP,WOMEN,PC_LF,Q,2003-Q3,10.51319,
CHL,UNEMP,WOMEN,PC_LF,Q,2003-Q4,9.853974,
CHL,UNEMP,WOMEN,PC_LF,Q,2004-Q1,10.28568,
CHL,UNEMP,WOMEN,PC_LF,Q,2004-Q2,11.47765,
CHL,UNEMP,WOMEN,PC_LF,Q,2004-Q3,11.69662,
CHL,UNEMP,WOMEN,PC_LF,Q,2004-Q4,11.3432,
CHL,UNEMP,WOMEN,PC_LF,Q,2005-Q1,10.78639,
CHL,UNEMP,WOMEN,PC_LF,Q,2005-Q2,10.87219,
CHL,UNEMP,WOMEN,PC_LF,Q,2005-Q3,10.52799,
CHL,UNEMP,WOMEN,PC_LF,Q,2005-Q4,10.14982,
CHL,UNEMP,WOMEN,PC_LF,Q,2006-Q1,10.40075,
CHL,UNEMP,WOMEN,PC_LF,Q,2006-Q2,10.57681,
CHL,UNEMP,WOMEN,PC_LF,Q,2006-Q3,9.211906,
CHL,UNEMP,WOMEN,PC_LF,Q,2006-Q4,7.719385,
CHL,UNEMP,WOMEN,PC_LF,Q,2007-Q1,8.310477,
CHL,UNEMP,WOMEN,PC_LF,Q,2007-Q2,7.666088,
CHL,UNEMP,WOMEN,PC_LF,Q,2007-Q3,8.761926,
CHL,UNEMP,WOMEN,PC_LF,Q,2007-Q4,9.685925,
CHL,UNEMP,WOMEN,PC_LF,Q,2008-Q1,9.303666,
CHL,UNEMP,WOMEN,PC_LF,Q,2008-Q2,9.858429,
CHL,UNEMP,WOMEN,PC_LF,Q,2008-Q3,9.315346,
CHL,UNEMP,WOMEN,PC_LF,Q,2008-Q4,9.533717,
CHL,UNEMP,WOMEN,PC_LF,Q,2009-Q1,10.54318,
CHL,UNEMP,WOMEN,PC_LF,Q,2009-Q2,10.95434,
CHL,UNEMP,WOMEN,PC_LF,Q,2009-Q3,10.92941,
CHL,UNEMP,WOMEN,PC_LF,Q,2009-Q4,10.27576,
CHL,UNEMP,WOMEN,PC_LF,Q,2010-Q1,10.50458,
CHL,UNEMP,WOMEN,PC_LF,Q,2010-Q2,9.766274,
CHL,UNEMP,WOMEN,PC_LF,Q,2010-Q3,8.956284,
CHL,UNEMP,WOMEN,PC_LF,Q,2010-Q4,9.301539,
